model_name,threshold,precision,recall,f1,accuracy,balanced_accuracy,anomalous_window_ratio,is_calibrated_threshold
one_class_svm,6.5020778067163745,1.0,0.7202127659574468,0.8373531230674088,0.7514177693761814,0.8601063829787234,0.6398865784499055,False
one_class_svm,6.554698239773181,1.0,0.7085106382978723,0.8293897882938979,0.7410207939508506,0.8542553191489362,0.6294896030245747,False
one_class_svm,6.579324548700724,1.0,0.6978723404255319,0.8220551378446115,0.7315689981096408,0.848936170212766,0.6200378071833649,False
one_class_svm,6.624649677797474,1.0,0.6861702127659575,0.8138801261829653,0.72117202268431,0.8430851063829787,0.6096408317580341,False
one_class_svm,6.666001561446796,1.0,0.675531914893617,0.8063492063492064,0.7117202268431002,0.8377659574468085,0.6001890359168242,False
one_class_svm,6.715986088497949,1.0,0.6638297872340425,0.7979539641943734,0.7013232514177694,0.8319148936170213,0.5897920604914934,False
one_class_svm,6.740385988073236,1.0,0.6531914893617021,0.7902187902187903,0.6918714555765595,0.8265957446808511,0.5803402646502835,False
one_class_svm,6.773944770961583,1.0,0.6414893617021277,0.7815942968243681,0.6814744801512287,0.8207446808510639,0.5699432892249527,False
one_class_svm,6.828081313553085,1.0,0.6297872340425532,0.7728459530026109,0.6710775047258979,0.8148936170212766,0.5595463137996219,False
one_class_svm,6.958181415697453,1.0,0.6191489361702127,0.7647831800262812,0.6616257088846881,0.8095744680851064,0.5500945179584121,False
one_class_svm,6.979441703981542,1.0,0.6074468085106383,0.7557908669755129,0.6512287334593573,0.8037234042553192,0.5396975425330813,False
one_class_svm,6.995401092500313,1.0,0.5968085106382979,0.7475016655562958,0.6417769376181475,0.7984042553191489,0.5302457466918714,False
one_class_svm,7.031392535626725,1.0,0.5851063829787234,0.738255033557047,0.6313799621928167,0.7925531914893618,0.5198487712665406,False
one_class_svm,7.059171697623019,1.0,0.574468085106383,0.7297297297297297,0.6219281663516069,0.7872340425531915,0.5103969754253308,False
one_class_svm,7.075139905014792,1.0,0.5627659574468085,0.720217835262083,0.611531190926276,0.7813829787234042,0.5,False
one_class_svm,7.082593338853321,1.0,0.551063829787234,0.710562414266118,0.6011342155009451,0.7755319148936171,0.4896030245746692,False
one_class_svm,7.087715891768004,1.0,0.5404255319148936,0.7016574585635359,0.5916824196597353,0.7702127659574468,0.48015122873345933,False
one_class_svm,7.093144800022876,1.0,0.5287234042553192,0.6917188587334725,0.5812854442344045,0.7643617021276596,0.46975425330812853,False
one_class_svm,7.098904310990725,1.0,0.5180851063829788,0.6825508058864751,0.5718336483931947,0.7590425531914894,0.4603024574669187,False
one_class_svm,7.111557659248886,1.0,0.5063829787234042,0.672316384180791,0.5614366729678639,0.7531914893617021,0.4499054820415879,False
one_class_svm,7.219572087067297,1.0,0.4957446808510638,0.662873399715505,0.5519848771266541,0.7478723404255319,0.44045368620037806,False
one_class_svm,7.219826761623398,1.0,0.48404255319148937,0.6523297491039427,0.5415879017013232,0.7420212765957447,0.43005671077504726,False
one_class_svm,7.219910887842919,1.0,0.4723404255319149,0.6416184971098265,0.5311909262759924,0.7361702127659575,0.41965973534971646,False
one_class_svm,7.2199382611895135,1.0,0.46170212765957447,0.6317321688500728,0.5217391304347826,0.7308510638297873,0.4102079395085066,False
one_class_svm,7.219953007706189,1.0,0.45,0.6206896551724138,0.5113421550094518,0.725,0.3998109640831758,False
one_class_svm,7.219975185586679,1.0,0.43936170212765957,0.6104951958610495,0.501890359168242,0.7196808510638297,0.390359168241966,False
one_class_svm,7.219990522875134,1.0,0.4276595744680851,0.5991058122205664,0.4914933837429111,0.7138297872340426,0.3799621928166352,False
one_class_svm,7.21999897245149,1.0,0.41702127659574467,0.5885885885885885,0.4820415879017013,0.7085106382978723,0.3705103969754253,False
one_class_svm,7.220005839976876,1.0,0.4053191489361702,0.5768357305071915,0.4716446124763705,0.7026595744680851,0.3601134215500945,False
one_class_svm,7.220017108417782,1.0,0.39361702127659576,0.5648854961832062,0.4612476370510397,0.6968085106382979,0.3497164461247637,False
one_class_svm,7.220025103524595,1.0,0.3829787234042553,0.5538461538461539,0.45179584120982985,0.6914893617021276,0.34026465028355385,False
one_class_svm,7.220044588352822,1.0,0.37127659574468086,0.5415050426687354,0.44139886578449905,0.6856382978723404,0.32986767485822305,False
one_class_svm,7.220044588358704,1.0,0.3648936170212766,0.534684333593141,0.43572778827977315,0.6824468085106383,0.32419659735349715,False
